listing_date,season,mls_number,neighborhood,address,list_price,sold_price,sell_list_ratio,dom,bedrooms,bathrooms,garage_type,basement,house_type,style,type,sqft,lot_size
2025-07-02,Summer,20250963,East Kildonan,1006 Simpson Avenue 664 Martin Avenue E 725 Moncton Avenue,349900.0,395000.0,1.13,6,0,3.0,"double detached, garage door single detached single detached",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1120,0.0
2025-07-02,Summer,20250810,East Kildonan,609 Talbot Avenue 695 Harbison Avenue E 1073 McCalman Avenue,169900.0,155000.0,0.91,1,0,3.0,parking pad single detached double detached,0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,610,0.0
2025-07-02,Summer,20250778,East Kildonan,85 Battershill Street 962 Simpson Avenue 638 Chalmers Avenue,375000.0,489000.0,1.3,12,0,2.0,"rear drive access double detached double detached, garage door",0,Single Family Detached,Bungalow,Single Family Detached,1558,0.0
2025-07-02,Summer,20250703,East Kildonan,660 Prince Rupert Avenue 625 Herbert Avenue 690 Manhattan Avenue,220000.0,220000.0,1.0,0,0,2.0,single detached rear drive access triple detached,0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,768,0.0
2025-07-02,Summer,20250558,East Kildonan,707 Government Avenue 760 Nottingham Avenue 782 Union Avenue,279900.0,361000.0,1.29,6,0,3.0,"single detached, garage door double detached no garage, rear drive access",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,953,0.0
2025-07-02,Summer,80a9448f18,Loose Area,835 Beach Avenue 714 Prince Rupert Avenue 773 Harbison Avenue,0.0,0.0,0.0,0,0,3.0,"parking pad, rear drive access single detached single detached",0,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,860,0.0
2025-07-02,Summer,20250595,East Kildonan,32 SF 0 SF 45 SF Depth 103 SF 0 SF 0 SF Site Influence Back Lane,359900.0,371000.0,1.03,10,0,1.0,none,Unknown,Single Family Detached,Other,Other,103,0.0
2025-07-02,Summer,20250483,East Kildonan,1098 McCalman Avenue 670 Government Avenue,319900.0,381098.0,1.19,7,0,3.0,"single detached front drive access, no garage, double detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1037,0.0
2025-07-02,Summer,20250487,East Kildonan,704 Government Avenue 774 Beach Avenue 615 Munroe Avenue,249900.0,275000.0,1.1,0,0,3.0,double detached single detached parking pad,0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1421,0.0
2025-07-02,Summer,20250441,East Kildonan,647 Harbison Avenue E 622 Windsor Avenue 744 Government Avenue,299900.0,288000.0,0.96,55,0,1.0,"single attached rear drive access double detached, garage door",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,2550,0.0
2025-07-02,Summer,20250331,East Kildonan,642 Union Avenue E 58 Byars Bay 621 Prince Rupert Avenue,154900.0,191000.0,1.23,6,0,3.0,"single detached, rear drive single detached single detached, parking pad,",0,Single Family Detached,"Bungalow, Other",Single Family Detached,824,0.0
2025-07-02,Summer,20250088,East Kildonan,869 Simpson Avenue 838 Prince Rupert Avenue 579 Castle Avenue,339900.0,392500.0,1.15,7,0,3.0,"single detached, garage door single detached single detached",0,Single Family Detached,Bungalow,Single Family Detached,964,0.0
2025-07-02,Summer,20250186,East Kildonan,449 Keenleyside Street 925 Norwich Avenue 769 Government Avenue,249900.0,240000.0,0.96,8,0,2.0,"parking pad parking pad, rear drive access single detached",0,Single Family Detached,"Two Storey, One and a Half, Other",Single Family Detached,1056,0.0
2025-07-02,Summer,20250106,East Kildonan,15 Garvie Bay 82 Byars Place 634 Harbison Avenue,269900.0,297000.0,1.1,8,0,4.0,"drive access single detached, front drive single detached, garage door",0,Single Family Detached,"Bungalow, Two Storey, One and a Half",Single Family Detached,952,0.0
2025-07-02,Summer,b82a73e6e4,Loose Area,496 Besant Street 207 Kisil Bay 1044 McCalman Avenue,0.0,0.0,0.0,0,0,3.0,"carport, front drive access, none single detached",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,912,0.0
2025-07-02,Summer,20250156,East Kildonan,0 SF Depth 0 SF Site Influence No Back Lane,339900.0,367111.0,1.08,6,0,1.0,none,Unknown,Single Family Detached,Other,Other,1200,0.0
2025-07-02,Summer,20250024,East Kildonan,620 Lindhurst Avenue 724 Talbot Avenue 27 Prevette Street,299900.0,375620.0,1.25,9,0,3.0,"double detached none single detached, parking pad",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,808,0.0
2025-07-02,Summer,20242815,Loose Area,768 Prince Rupert Avenue 1067 McCalman Avenue 804 Chalmers Avenue,199900.0,230000.0,1.15,7,0,2.0,"single detached, rear drive single detached, parking pad single detached, parking pad,",0,Single Family Detached,Bungalow,Single Family Detached,768,0.0
2025-07-02,Summer,1fd7d8d70a,Loose Area,583 Talbot Avenue 63 Pike Crescent 33 Oakview Avenue,0.0,0.0,0.0,0,0,3.0,"parking pad double detached single detached, oversized",0,Single Family Detached,"Bungalow, One and a Half, Bi-Level",Single Family Detached,720,0.0
2025-07-02,Summer,20251150,Loose Area,40 SF 30 SF 50 SF Depth 0 SF 115 SF 100 SF Site Influence Back Lane,169900.0,176000.0,1.04,2,0,1.0,none,Unknown,Single Family Detached,Other,Other,115,0.0
2025-07-02,Summer,20250966,Loose Area,104 Roberta Avenue 175 Roosevelt Place 166 Mossdale Avenue,319900.0,307500.0,0.96,10,0,3.0,"single detached single detached, front drive triple detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,832,0.0
2025-07-02,Summer,09898adc91,Loose Area,37 Oakview Avenue,0.0,0.0,0.0,0,0,1.0,none,Unknown,Single Family Detached,Other,Other,1200,0.0
2025-07-02,Summer,20250927,Loose Area,667 Kildonan Drive 27 Linden Avenue,419900.0,447037.0,1.06,8,0,3.0,single detached rear drive access single attached,0,Single Family Detached,"Bungalow, One and a Half, Raised Bungalow, Other",Single Family Detached,1175,0.0
2025-07-02,Summer,20250739,Loose Area,78 Tamarind Drive 43 Cobourg Avenue 91 Mossdale Avenue,574900.0,555000.0,0.97,20,0,3.0,"double attached, front drive no garage, parking pad, rear double detached, front drive",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1950,0.0
2025-07-02,Summer,20250727,Loose Area,31 Linden Avenue 806 Henderson Highway 18 Litz Place,459900.0,475000.0,1.03,8,0,3.0,"double detached, front drive other remarks, parking pad, single detached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1159,0.0
2025-07-02,Summer,20250630,Loose Area,50 Glencoe Avenue 626 Henderson Highway 71 Carmen Avenue,399900.0,457050.0,1.14,4,0,2.0,"single detached double detached, front drive parking pad, rear drive access",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1246,0.0
2025-07-02,Summer,20250413,Loose Area,174 Canterbury Place 60 Mossdale Avenue 51 Leighton Avenue,329900.0,350000.0,1.06,11,0,2.0,"single detached single detached, garage door single detached",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,792,0.0
2025-07-02,Summer,20250215,Loose Area,169 Leighton Avenue 210 Glenwood Crescent 171 Roberta Avenue,349000.0,369000.0,1.06,11,0,4.0,"rear drive access, no front drive access, paved paved driveway",55,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,880,55.74
2025-07-02,Summer,20250106,Loose Area,664 Kildonan Drive 106 Cobourg Avenue,649900.0,610000.0,0.94,9,0,3.0,"double detached, front drive no garage, parking pad, rear double detached",0,Single Family Detached,Bungalow,Single Family Detached,3000,0.0
2025-07-02,Summer,f032796057,Loose Area,104 Harbison Avenue 49 Carmen Avenue 262 Glenwood Crescent,0.0,0.0,0.0,0,0,3.0,"parking pad parking pad single detached, front drive",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,711,0.0
2025-07-02,Summer,20242718,East Kildonan,43 SF 30 SF 33 SF Depth 108 SF 103 SF 259 SF Site Influence Back Lane,234900.0,261104.0,1.11,10,0,1.0,none,Unknown,Single Family Detached,Other,Other,108,0.0
2025-07-02,Summer,20251024,East Kildonan,117 Carmen Avenue 400 Bredin Drive 646 Dunrobin Avenue,259900.0,240000.0,0.92,41,400,3.0,"single attached single attached, front drive single detached, garage door",0,Single Family Detached,"Bungalow, Other",Single Family Detached,864,0.0
2025-07-02,Summer,20251153,East Kildonan,485 Roberta Avenue 559 Bronx Avenue 384 Melbourne Avenue,299900.0,360000.0,1.2,10,559,2.0,"single detached, parking pad, single detached, garage door single detached, oversized,",0,Single Family Detached,Bungalow,Single Family Detached,980,0.0
2025-07-02,Summer,20251052,East Kildonan,595 Kimberly Avenue 648 Helmsdale Avenue 509 Kimberly Avenue,349900.0,372000.0,1.06,8,0,2.0,"single detached, garage door single detached single detached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1012,0.0
2025-07-02,Summer,20250975,East Kildonan,431 Hazel Dell Avenue 277 Oakview Avenue 426 Sydney Avenue,349900.0,373000.0,1.07,7,0,2.0,"single detached, garage door front drive access, plug-in, single detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,965,0.0
2025-07-02,Summer,20250913,East Kildonan,515 Hazel Dell Avenue 361 Chelsea Avenue 239 Neil Avenue,399500.0,440000.0,1.1,7,0,4.0,"double detached, garage door single detached, garage door single detached, garage door",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,985,0.0
2025-07-02,Summer,20250772,East Kildonan,263 Sydney Avenue 299 Roberta Avenue 240 Neil Avenue,319900.0,370000.0,1.16,6,0,4.0,"single detached, parking pad single detached, garage door single detached",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,800,0.0
2025-07-02,Summer,20250662,East Kildonan,320 Helmsdale Avenue 432 Chelsea Avenue 572 Hazel Dell Avenue,439900.0,519000.0,1.18,8,0,4.0,"double detached, garage door single detached single detached, front drive",0,Single Family Detached,Bungalow,Single Family Detached,1396,0.0
2025-07-02,Summer,20250587,East Kildonan,481 Neil Avenue 476 Sydney Avenue 547 Melbourne Avenue,319000.0,391000.0,1.23,7,0,4.0,"double detached single detached, oversized, parking pad, rear drive access",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1050,0.0
2025-07-02,Summer,20250544,East Kildonan,454 Roberta Avenue 232 Hazel Dell Avenue 603 Helmsdale Avenue,369900.0,369900.0,1.0,6,0,4.0,"single detached, parking pad, single detached single detached",0,Single Family Detached,Bungalow,Single Family Detached,1030,0.0
2025-07-02,Summer,20250501,East Kildonan,425 Oakview Avenue 460 Dunrobin Avenue 429 Linden Avenue,369900.0,357700.0,0.97,9,0,3.0,single detached parking pad single detached,0,Single Family Detached,"Bungalow, Other",Single Family Detached,1030,0.0
2025-07-02,Summer,20250305,East Kildonan,221 Helmsdale Avenue 310 Linden Avenue 287 Hazel Dell Avenue,329900.0,366000.0,1.11,11,0,3.0,"single detached, garage door double detached, rear drive unpaved driveway",0,Single Family Detached,"Bungalow, Two Storey, One and a Half",Single Family Detached,792,0.0
2025-07-02,Summer,20250222,East Kildonan,341 Chelsea Avenue 421 Sydney Avenue 530 Melbourne Avenue,329900.0,329900.0,1.0,2,0,3.0,"single detached, workshop single detached, front drive single detached",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,792,0.0
2025-07-02,Summer,20250195,East Kildonan,312 Helmsdale Avenue 285 Hazel Dell Avenue 221 Hazel Dell Avenue,479900.0,531000.0,1.11,6,0,3.0,"double detached, garage door unpaved driveway single detached, oversized",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,2067,0.0
2025-07-02,Summer,20250147,East Kildonan,532 Linden Avenue 233 Oakview Avenue 889 Brazier Street,459900.0,453000.0,0.98,15,889,3.0,"single detached other remarks, rear drive rear drive access",49,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1131,49.33
2025-07-02,Summer,20250105,East Kildonan,560 Kimberly Avenue 213 Oakview Avenue 1010 Roch Street,339900.0,341000.0,1.0,8,0,4.0,"double detached, garage door single detached double detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1009,0.0
2025-07-02,Summer,20250032,East Kildonan,557 Chelsea Avenue 334 Greene Avenue 446 Roberta Avenue,379900.0,430000.0,1.13,5,0,2.0,"single detached, oversized, single detached, oversized, rear drive access",0,Single Family Detached,Bungalow,Single Family Detached,912,0.0
2025-07-02,Summer,0d675ae889,Loose Area,557 Trent Avenue 663 Dunrobin Avenue 289 Oakview Avenue,0.0,0.0,0.0,0,0,3.0,"single detached single detached, parking pad,",0,Single Family Detached,"Bungalow, Other",Single Family Detached,590,0.0
2025-07-02,Summer,20242605,East Kildonan,25 SF 55 SF 40 SF Depth 98 SF 0 SF 100 SF Site Influence Back Lane,124900.0,100000.0,0.8,18,0,1.0,none,Unknown,Single Family Detached,Other,Other,100,0.0
2025-07-02,Summer,20251068,Loose Area,309 Dunrobin Avenue 407 Linden Avenue 57 Rudolph Bay,339900.0,339900.0,1.0,40,0,4.0,rear drive access single detached single detached,55,Single Family Detached,Bungalow,Single Family Detached,905,55.74
2025-07-02,Summer,20250868,Loose Area,87 Reay Crescent 7 John Taylor Place 181 Tu-Pelo Avenue,399900.0,425000.0,1.06,7,0,3.0,"double detached double attached, front drive double detached",71,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,1040,71.91
2025-07-02,Summer,20250874,Loose Area,70 Amelia Crescent 83 Hobbs Crescent 23 Lemmen Drive,349999.0,419000.0,1.2,7,0,3.0,"single attached single detached, front drive double detached",0,Single Family Detached,Bungalow,Single Family Detached,1272,0.0
2025-07-02,Summer,20250774,Loose Area,77 Ravenhill Road 966 London Street 7 Golden Eagle Drive,279900.0,350000.0,1.25,7,0,3.0,"double detached, parking pad no garage, rear drive access double attached",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1156,0.0
2025-07-02,Summer,20250765,Loose Area,51 Timberline Drive 900 London Street 108 Eaglemere Drive,545000.0,540000.0,0.99,13,0,3.0,"double attached single detached, garage door double attached",92,Single Family Detached,Bungalow,Single Family Detached,1167,92.9
2025-07-02,Summer,20250711,Loose Area,31 Bonnydoon Place 68 Treger Bay 31 Amelia Crescent,349900.0,407500.0,1.16,8,0,3.0,drive access parking pad front drive access,0,Single Family Detached,"Bungalow, Two Storey, Bi-Level, Other",Single Family Detached,880,0.0
2025-07-02,Summer,20250599,Loose Area,67 Menno Bay 84 Eaglemere Drive,419900.0,475000.0,1.13,5,0,3.0,"double detached, garage door double attached double detached, garage door",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1300,0.0
2025-07-02,Summer,20250500,Loose Area,179 Antrim Road 2 Reay Crescent 83 Norilyn Bay,289900.0,315000.0,1.09,8,0,4.0,"carport, front drive access single detached double attached, front drive",0,Single Family Detached,"Bungalow, Two Storey, Bi-Level",Single Family Detached,860,0.0
2025-07-02,Summer,20250393,East Kildonan,839 London Avenue 52 Treger Bay 11 Eaglemere Drive,399900.0,425000.0,1.06,6,0,4.0,"double detached parking pad double attached, front drive",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,1050,0.0
2025-07-02,Summer,20250221,Loose Area,15 Lemmen Drive 97 Tu-pelo Avenue 214 Golden Eagle Drive,389900.0,389900.0,1.0,6,0,4.0,"single detached, garage door double attached",74,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,1090,74.32
2025-07-02,Summer,20250135,East Kildonan,54 Rockspur Street 18 John Taylor Place 751 Louelda Street,432000.0,425000.0,0.98,44,0,3.0,"single detached, front drive single attached single detached",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1030,0.0
2025-07-02,Summer,20242841,Loose Area,165 AVACO Drive 14 Merrill Crescent 779 Bronx Avenue,301000.0,280000.0,0.93,1,779,4.0,"drive access double detached parking pad, rear drive access",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,1196,0.0
2025-07-02,Summer,20251282,Loose Area,809 Gateway Road 538 Cedarcrest Drive 160 Vryenhoek Crescent,499900.0,560000.0,1.12,9,0,2.0,"parking pad, rear double detached, front drive double detached, oversized",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,2420,0.0
